_id,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
1515360600000,0.06754,0.0677,0.0672,0.067536,6241.917,1515362399999,421.61003523,9569
1515362400000,0.067536,0.06766,0.066164,0.066311,9997.12,1515364199999,667.86114098,13760
1515364200000,0.066311,0.06775,0.066001,0.066506,10711.774,1515365999999,710.56079085,14675
1515366000000,0.066515,0.067815,0.066466,0.067815,7678.953,1515367799999,515.33769668,11211
1515367800000,0.067752,0.069811,0.067604,0.069313,10857.316,1515369599999,742.77431873,14985
1515369600000,0.069323,0.071248,0.069002,0.070657,14795.526,1515371399999,1040.99195896,19735
1515371400000,0.070658,0.074993,0.070658,0.074988,14708.468,1515373199999,1065.04643077,18725
1515373200000,0.074794,0.075526,0.07225,0.074896,19069.754,1515374999999,1419.35715283,23486
1515375000000,0.074895,0.074996,0.072645,0.073437,12819.654,1515376799999,947.36438369,15638
1515376800000,0.073405,0.073437,0.071619,0.07311,12111.794,1515378599999,878.35908368,15001
1515378600000,0.07311,0.074299,0.073053,0.073399,10950.649,1515380399999,808.54421057,12587
1515380400000,0.073399,0.076334,0.073338,0.075918,12486.938,1515382199999,935.91190335,14097
1515382200000,0.075913,0.07812,0.075913,0.077234,20449.841,1515383999999,1578.52825002,20223
1515384000000,0.077234,0.077655,0.0764,0.07726,13586.702,1515385799999,1045.52618628,14186
1515385800000,0.077187,0.079,0.077186,0.078905,12471.864,1515387599999,972.550586,14191
1515387600000,0.078969,0.07948,0.076449,0.077644,15760.765,1515389399999,1224.85486031,16985
1515389400000,0.077634,0.0779,0.075153,0.075716,14972.714,1515391199999,1146.17765913,16280
1515391200000,0.075717,0.0769,0.075717,0.076812,10587.841,1515392999999,811.03522106,13113
1515393000000,0.076761,0.078104,0.076516,0.077984,8588.641,1515394799999,663.09613215,11609
1515394800000,0.078089,0.078097,0.076,0.076735,10293.195,1515396599999,795.80759444,13040
1515396600000,0.07668,0.077012,0.075313,0.076065,12588.577,1515398399999,958.90059439,14489
1515398400000,0.075599,0.076065,0.073793,0.075138,13222.543,1515400199999,989.87419638,15092
1515400200000,0.075137,0.076,0.075057,0.075188,10999.383,1515401999999,832.35985236,12134
1515402000000,0.075187,0.0755,0.073259,0.073684,13815.544,1515403799999,1031.20929597,14741
1515403800000,0.073609,0.074923,0.072912,0.074501,14268.102,1515405599999,1055.54424584,17679
1515405600000,0.074588,0.076,0.074067,0.075518,9225.58,1515407399999,694.2326416,13586
1515407400000,0.075518,0.076002,0.074596,0.074697,7421.11,1515409199999,557.98030671,9964
1515409200000,0.074697,0.075135,0.073463,0.073529,7913.117,1515410999999,587.70428068,10864
1515411000000,0.073529,0.074328,0.073502,0.074133,5723.209,1515412799999,423.08495936,7594
1515412800000,0.074133,0.075,0.073957,0.07451,6646.509,1515414599999,494.437986,8325
1515414600000,0.07451,0.074879,0.074465,0.074631,4977.699,1515416399999,371.32907212,7413
1515416400000,0.074702,0.0755,0.074625,0.075117,7971.563,1515418199999,598.14292102,10665
1515418200000,0.075163,0.075301,0.073213,0.073603,12743.743,1515419999999,946.53280146,17237
1515420000000,0.073677,0.073678,0.07222,0.072693,14884.191,1515421799999,1084.16212792,18106
1515421800000,0.072692,0.073437,0.072,0.072402,19035.179,1515423599999,1379.59218459,23295
1515423600000,0.072402,0.0748,0.071,0.074001,25308.83,1515425399999,1838.87294556,31801
1515425400000,0.07402,0.074883,0.073599,0.073986,15840.935,1515427199999,1175.25850045,20299
1515427200000,0.07394,0.0752,0.07389,0.074717,12478.635,1515428999999,930.46100582,17622
1515429000000,0.074711,0.075703,0.073622,0.074419,10396.015,1515430799999,773.16027635,16067
1515430800000,0.074419,0.074575,0.074,0.07415,9886.826,1515432599999,734.07782844,14696
1515432600000,0.07415,0.074363,0.073674,0.073966,8092.232,1515434399999,598.97172297,12051
1515434400000,0.073997,0.0744,0.073556,0.0742,6788.048,1515436199999,502.52154632,10248
1515436200000,0.074202,0.07559,0.07412,0.075126,7928.915,1515437999999,592.38655433,11476
1515438000000,0.075197,0.076576,0.07501,0.076323,9654.657,1515439799999,731.13254687,14257
1515439800000,0.076322,0.076899,0.075628,0.075906,7614.688,1515441599999,579.44156446,11246
1515441600000,0.075984,0.0764,0.0753,0.076021,7757.311,1515443399999,589.15595674,11286
1515443400000,0.076029,0.076288,0.075708,0.075881,5608.6,1515445199999,426.24051451,8544
1515445200000,0.075855,0.076665,0.075756,0.076591,4089.01,1515446999999,311.35614757,6169
1515447000000,0.076665,0.077685,0.076553,0.077596,7705.486,1515448799999,593.81393768,11192
1515448800000,0.07752,0.077947,0.077184,0.07739,8982.523,1515450599999,696.93158751,13559
1515450600000,0.077416,0.07765,0.076536,0.077142,8326.595,1515452399999,642.9099096,11760
1515452400000,0.077143,0.077198,0.075861,0.075876,9220.732,1515454199999,704.26079448,14389
1515454200000,0.075877,0.0768,0.075718,0.076015,9309.761,1515455999999,708.28128431,12185
1515456000000,0.076015,0.076749,0.075956,0.076649,7900.809,1515457799999,603.42475584,11427
1515457800000,0.076649,0.078001,0.076517,0.077406,7715.341,1515459599999,595.97743163,10801
1515459600000,0.077415,0.078,0.076704,0.076923,10114.164,1515461399999,783.05411014,13740
1515461400000,0.077127,0.077777,0.076035,0.076405,14292.448,1515463199999,1097.18644935,19914
1515463200000,0.0765,0.077252,0.0761,0.077252,10995.379,1515464999999,842.97260018,15537
1515465000000,0.07725,0.078074,0.077054,0.078041,8033.28,1515466799999,623.10405952,12016
1515466800000,0.07804,0.07876,0.077794,0.078481,8968.908,1515468599999,701.95090654,12179
1515468600000,0.078481,0.079111,0.078452,0.07911,10039.577,1515470399999,789.936215,12415
1515470400000,0.079111,0.07945,0.0789,0.079032,9275.836,1515472199999,734.22850761,12939
1515472200000,0.079033,0.079479,0.07903,0.079136,5713.492,1515473999999,452.80480672,8325
1515474000000,0.079136,0.07999,0.07908,0.079539,8718.486,1515475799999,692.97619558,12322
1515475800000,0.079539,0.079619,0.078477,0.079475,10031.277,1515477599999,792.9364127,15448
1515477600000,0.07943,0.080199,0.079139,0.07998,8397.284,1515479399999,669.58944291,10669
1515479400000,0.07998,0.0819,0.07994,0.080264,8760.217,1515481199999,702.97599974,11292
1515481200000,0.080264,0.080451,0.079823,0.080005,7891.695,1515482999999,632.61172259,10449
1515483000000,0.079911,0.08099,0.079911,0.08051,6801.258,1515484799999,545.62084608,10529
1515484800000,0.08051,0.0813,0.080452,0.081151,9038.715,1515486599999,730.93905399,11564
1515486600000,0.081147,0.0825,0.080958,0.081692,11504.324,1515488399999,940.85806687,15378
1515488400000,0.0816,0.082349,0.0816,0.082281,7319.478,1515490199999,600.09642182,10511
1515490200000,0.082281,0.0829,0.082221,0.082391,7244.46,1515491999999,597.48759999,10805
1515492000000,0.082499,0.0843,0.08103,0.081391,10887.327,1515493799999,895.71129576,13570
1515493800000,0.081391,0.082331,0.080488,0.082099,9695.621,1515495599999,790.50806607,13714
1515495600000,0.082061,0.0825,0.081602,0.08232,6667.557,1515497399999,548.30401052,9714
1515497400000,0.08232,0.082921,0.082,0.08271,7693.734,1515499199999,635.09995385,10965
1515499200000,0.08271,0.08275,0.082212,0.082427,8262.808,1515500999999,681.88038428,11927
1515501000000,0.082506,0.08264,0.082164,0.08222,10586.185,1515502799999,871.85764819,14789
1515502800000,0.082209,0.083,0.08133,0.081482,9440.109,1515504599999,774.75589732,14785
1515504600000,0.081511,0.08166,0.080239,0.080877,9975.181,1515506399999,808.06151849,15592
1515506400000,0.0808,0.082274,0.0808,0.082088,10040.673,1515508199999,819.01047472,14054
1515508200000,0.08214,0.082772,0.082094,0.082526,9442.78,1515509999999,778.37454363,13855
1515510000000,0.082543,0.08265,0.0819,0.082303,9330.468,1515511799999,766.37946224,13694
1515511800000,0.082168,0.082895,0.08175,0.082,8421.43,1515513599999,691.49584851,12760
1515513600000,0.082046,0.082132,0.0816,0.081612,7836.951,1515515399999,641.82242858,12147
1515515400000,0.081612,0.08175,0.081091,0.081381,9496.826,1515517199999,774.0848529,15373
1515517200000,0.081274,0.081555,0.081003,0.081125,6761.642,1515518999999,549.12743699,12225
1515519000000,0.081125,0.081499,0.08055,0.080969,5977.809,1515520799999,483.56544413,10424
1515520800000,0.080959,0.08151,0.0808,0.0813,6777.039,1515522599999,549.30006973,11751
1515522600000,0.0813,0.0817,0.0813,0.081632,6448.828,1515524399999,525.56009045,10173
1515524400000,0.081555,0.081863,0.08145,0.081574,5296.653,1515526199999,432.42522747,9336
1515526200000,0.08159,0.082054,0.081517,0.082014,6619.034,1515527999999,542.01692485,10586
1515528000000,0.082014,0.0841,0.081934,0.08395,9936.257,1515529799999,824.70025958,16103
1515529800000,0.083861,0.0845,0.083345,0.084397,11722.504,1515531599999,983.32089907,17380
1515531600000,0.084314,0.0848,0.084237,0.084705,9631.835,1515533399999,813.81508833,16914
1515533400000,0.084789,0.0874,0.084705,0.086711,14306.434,1515535199999,1227.77080393,22313
1515535200000,0.086771,0.089,0.086452,0.088905,15933.543,1515536999999,1395.9786513,20924
1515537000000,0.088996,0.093,0.088566,0.088922,25146.841,1515538799999,2279.73037012,34291
1515538800000,0.0889,0.093,0.088888,0.09095,20282.928,1515540599999,1852.1836948,29935
1515540600000,0.09106,0.0915,0.0879,0.08965,15075.984,1515542399999,1354.37305307,20154
1515542400000,0.089659,0.0899,0.08801,0.089813,8772.255,1515544199999,784.06966733,12084
1515544200000,0.089814,0.091009,0.089666,0.090148,8079.424,1515545999999,730.09932443,11297
1515546000000,0.090101,0.090748,0.089631,0.09067,9569.85,1515547799999,864.13760258,11765
1515547800000,0.090601,0.091218,0.09,0.090231,7830.702,1515549599999,710.11781282,10574
1515549600000,0.090231,0.0915,0.090114,0.091288,8091.115,1515551399999,732.64624177,10386
1515551400000,0.091488,0.0925,0.091288,0.09193,9978.63,1515553199999,916.66843663,12300
1515553200000,0.09199,0.095,0.091925,0.094741,12499.374,1515554999999,1170.31376452,15136
1515555000000,0.094726,0.0985,0.094726,0.09678,20220.505,1515556799999,1954.71047072,22789
1515556800000,0.096779,0.0986,0.094853,0.098145,16122.9,1515558599999,1563.88200858,21013
1515558600000,0.098145,0.101004,0.098083,0.100639,18084.888,1515560399999,1792.76065534,19974
1515560400000,0.100635,0.100767,0.09678,0.098472,18278.467,1515562199999,1811.66533544,22665
1515562200000,0.098365,0.098476,0.095,0.095857,14005.214,1515563999999,1355.98144258,17246
1515564000000,0.095954,0.097706,0.093851,0.096949,11884.584,1515565799999,1141.46037759,16085
1515565800000,0.09693,0.09744,0.096,0.096276,8934.894,1515567599999,865.13139136,11673
1515567600000,0.096216,0.097199,0.095131,0.095562,13025.648,1515569399999,1255.41095283,15829
1515569400000,0.095562,0.0956,0.093851,0.094,11205.851,1515571199999,1063.72744951,13831
1515571200000,0.094,0.0948,0.092727,0.0944,15789.368,1515572999999,1481.89466604,18704
1515573000000,0.0944,0.097946,0.094075,0.0978,13197.621,1515574799999,1261.51002014,17013
1515574800000,0.097899,0.098211,0.095145,0.09541,11929.215,1515576599999,1151.43126015,14411
1515576600000,0.095411,0.095513,0.0908,0.092363,13857.422,1515578399999,1285.64593503,16304
1515578400000,0.092363,0.093725,0.092335,0.093706,9890.213,1515580199999,921.82291732,10129
1515580200000,0.093704,0.093706,0.09165,0.092799,7004.557,1515581999999,647.06484438,9046
1515582000000,0.092798,0.094,0.092387,0.092899,6428.816,1515583799999,598.44134475,8352
1515583800000,0.092898,0.0979,0.091,0.096,12837.135,1515585599999,1220.14949126,14357
1515585600000,0.096,0.09675,0.095,0.096576,7656.414,1515587399999,735.51884224,10122
1515587400000,0.096576,0.09681,0.094748,0.095503,9136.807,1515589199999,876.34525226,10845
1515589200000,0.095582,0.09685,0.095482,0.0959,5642.617,1515590999999,541.83456836,8166
1515591000000,0.095899,0.09663,0.095869,0.096355,8870.994,1515592799999,854.01588688,11444
1515592800000,0.096355,0.097696,0.096167,0.096579,8929.138,1515594599999,865.06282471,9957
1515594600000,0.096579,0.097001,0.095,0.09646,9865.679,1515596399999,949.10207515,11304
1515596400000,0.09638,0.098,0.095549,0.095899,11076.319,1515598199999,1070.27987145,12436
1515598200000,0.095903,0.09661,0.093417,0.09379,13134.022,1515599999999,1251.28465327,13907
1515600000000,0.093784,0.09415,0.092,0.092223,13250.345,1515601799999,1228.48304718,14941
1515601800000,0.09213,0.092683,0.090259,0.091738,10525.8,1515603599999,964.86349422,14509
1515603600000,0.09171,0.0935,0.091118,0.0933,6759.819,1515605399999,624.47859676,10022
1515605400000,0.0933,0.094,0.091,0.091419,6690.124,1515607199999,619.96472157,9717
1515607200000,0.091419,0.09197,0.0895,0.089977,8834.981,1515608999999,798.56672695,11702
1515609000000,0.089977,0.090164,0.088331,0.0885,6236.924,1515610799999,556.8470862,8548
1515610800000,0.088536,0.089022,0.08841,0.08861,5563.89,1515612599999,493.85707499,7511
1515612600000,0.088637,0.09099,0.088502,0.090945,6753.646,1515614399999,604.19132444,8599
1515614400000,0.090814,0.09141,0.090078,0.09012,6086.654,1515616199999,551.77328857,8855
1515616200000,0.090106,0.090199,0.08888,0.089488,6886.113,1515617999999,615.59863911,8690
1515618000000,0.089487,0.091172,0.087,0.090146,7076.566,1515619799999,636.74788987,9226
1515619800000,0.090146,0.090146,0.087,0.087186,8721.825,1515621599999,770.03152622,12560
1515621600000,0.087182,0.087244,0.0845,0.086521,11784.458,1515623399999,1010.38948626,15735
1515623400000,0.086335,0.08691,0.084006,0.084918,10931.847,1515625199999,928.66304346,14896
1515625200000,0.084824,0.086143,0.0841,0.0841,7500.989,1515626999999,636.81139997,9993
1515627000000,0.084101,0.084553,0.08282,0.083884,9233.402,1515628799999,773.09918615,11501
1515628800000,0.083881,0.088117,0.082987,0.088003,9664.67,1515630599999,832.25943237,14973
1515630600000,0.088097,0.091699,0.08795,0.091497,9052.761,1515632399999,810.15854559,13598
1515632400000,0.091498,0.091699,0.088116,0.0896,8794.998,1515634199999,788.25156394,12698
1515634200000,0.089546,0.090227,0.089256,0.08982,5096.146,1515635999999,457.54706272,7537
1515636000000,0.08982,0.0907,0.089345,0.090516,3925.354,1515637799999,352.95911116,6482
1515637800000,0.090516,0.0917,0.090351,0.091323,4911.06,1515639599999,447.17869665,7605
1515639600000,0.091323,0.092004,0.09,0.091714,8802.505,1515641399999,802.53637419,12330
1515641400000,0.091715,0.091926,0.087007,0.089746,15639.651,1515643199999,1402.62707432,20022
1515643200000,0.089656,0.091573,0.0879,0.08963,17841.285,1515644999999,1600.4430765,24357
1515645000000,0.08969,0.090487,0.087163,0.089693,19659.408,1515646799999,1749.67729643,26050
1515646800000,0.089693,0.092216,0.089421,0.090225,11290.229,1515648599999,1023.76604124,16974
1515648600000,0.090161,0.090399,0.088011,0.08862,8533.303,1515650399999,764.50103951,12792
1515650400000,0.088523,0.09038,0.0878,0.08852,7483.889,1515652199999,663.34831863,10197
1515652200000,0.088599,0.089999,0.08853,0.089744,6678.666,1515653999999,597.03346013,9355
1515654000000,0.089699,0.0908,0.088689,0.090371,6361.55,1515655799999,571.89706304,10029
1515655800000,0.090197,0.09108,0.089741,0.090933,6733.02,1515657599999,608.8197686,11466
1515657600000,0.09089,0.09124,0.09,0.090019,7203.606,1515659399999,651.46546013,12571
1515659400000,0.090019,0.090286,0.089294,0.090053,7685.29,1515661199999,690.02381569,13034
1515661200000,0.089954,0.090515,0.089954,0.090319,4627.759,1515662999999,417.99792982,8857
1515663000000,0.090406,0.09104,0.090257,0.090839,5177.445,1515664799999,469.10487065,8848
1515664800000,0.090839,0.090866,0.089884,0.090111,4717.678,1515666599999,427.13376648,8522
1515666600000,0.090112,0.090322,0.089009,0.08922,5058.767,1515668399999,454.07308936,8300
1515668400000,0.089355,0.089618,0.087712,0.0878,7604.345,1515670199999,674.85923069,13337
1515670200000,0.087888,0.090108,0.087261,0.08887,6905.337,1515671999999,610.03265844,12258
1515672000000,0.08887,0.0889,0.0877,0.087999,6067.59,1515673799999,534.96383493,13069
1515673800000,0.088027,0.088299,0.08714,0.087473,5546.526,1515675599999,486.63366366,9905
1515675600000,0.087473,0.087638,0.08622,0.086501,6516.404,1515677399999,567.19330137,12524
1515677400000,0.086628,0.0874,0.086201,0.087279,7490.104,1515679199999,648.68898984,13373
1515679200000,0.087191,0.088643,0.087191,0.087639,9772.702,1515680999999,860.13719897,17200
1515681000000,0.087639,0.088208,0.0857,0.08603,15265.458,1515682799999,1331.07685586,27510
1515682800000,0.086147,0.087548,0.085714,0.087302,14748.316,1515684599999,1278.10595855,23519
1515684600000,0.087302,0.088,0.086977,0.087572,8946.79,1515686399999,783.51443702,15929
1515686400000,0.087571,0.087656,0.0865,0.087425,7578.337,1515688199999,662.01494561,13638
1515688200000,0.087425,0.088344,0.087308,0.088153,6488.935,1515689999999,570.12270617,11831
1515690000000,0.088153,0.089012,0.088053,0.088882,7910.155,1515691799999,700.7282945,13211
1515691800000,0.088766,0.08952,0.088726,0.089346,6388.744,1515693599999,569.48954271,12041
1515693600000,0.089345,0.08952,0.089172,0.089287,7204.211,1515695399999,643.23082344,12332
1515695400000,0.089172,0.089429,0.088681,0.089122,5914.316,1515697199999,526.30571354,11533
1515697200000,0.089122,0.089174,0.087658,0.087668,8253.628,1515698999999,729.69710057,13981
1515699000000,0.08778,0.088537,0.087462,0.087639,7264.092,1515700799999,638.85999324,14013
1515700800000,0.087723,0.087988,0.087268,0.08787,4309.324,1515702599999,377.76633436,8938
1515702600000,0.087871,0.088382,0.087712,0.088062,4374.861,1515704399999,385.22293692,8919
1515704400000,0.088167,0.088199,0.087477,0.087803,4022.486,1515706199999,353.22678812,8569
1515706200000,0.087912,0.08823,0.087164,0.087594,4851.454,1515707999999,425.63517723,9721
1515708000000,0.087589,0.08808,0.087262,0.087989,5223.535,1515709799999,458.30467511,9226
1515709800000,0.087989,0.088199,0.086,0.086864,8658.104,1515711599999,753.25684273,14167
1515711600000,0.086864,0.086945,0.085498,0.086047,7064.409,1515713399999,608.35058359,9903
1515713400000,0.086046,0.086047,0.085859,0.08597,5216.152,1515715199999,448.47108216,5460
1515715200000,0.08597,0.086036,0.085388,0.085446,3988.35,1515716999999,342.18239028,5954
1515717000000,0.085446,0.085947,0.085,0.085834,4801.238,1515718799999,409.9937125,7331
1515718800000,0.085946,0.086541,0.085807,0.086137,2956.806,1515720599999,254.8122186,4643
1515720600000,0.086204,0.087769,0.086091,0.087388,3895.496,1515722399999,338.54950121,6101
1515722400000,0.087464,0.08793,0.087387,0.087495,2846.407,1515724199999,249.56252041,5624
1515724200000,0.087495,0.08788,0.087388,0.087572,2690.701,1515725999999,235.76256563,5116
1515726000000,0.087571,0.088199,0.08739,0.087511,3127.842,1515727799999,274.51896954,5515
1515727800000,0.087521,0.0888,0.087415,0.088369,5175.227,1515729599999,455.92927813,7448
1515729600000,0.088369,0.08845,0.087687,0.087869,4996.422,1515731399999,439.60830665,8602
1515731400000,0.087869,0.088547,0.087751,0.08805,4470.932,1515733199999,393.91638067,7003
1515733200000,0.088049,0.089181,0.0879,0.08908,4522.314,1515734999999,401.0262868,7737
1515735000000,0.08901,0.08935,0.0889,0.089192,4463.746,1515736799999,398.03034869,6135
1515736800000,0.089192,0.089809,0.089,0.089,4552.199,1515738599999,406.35019085,6855
1515738600000,0.08907,0.089152,0.087972,0.088371,6358.721,1515740399999,563.26781225,10579
1515740400000,0.088372,0.08944,0.088156,0.088696,6081.383,1515742199999,540.05971061,9309
1515742200000,0.088695,0.08917,0.088551,0.088775,4675.424,1515743999999,415.3372142,7974
1515744000000,0.088775,0.089296,0.088554,0.08873,4042.722,1515745799999,359.26528214,7173
1515745800000,0.08873,0.088915,0.088099,0.088311,4597.295,1515747599999,406.65306737,7044
1515747600000,0.088249,0.088419,0.088016,0.088334,4202.858,1515749399999,370.74948285,6934
1515749400000,0.088334,0.089,0.087977,0.088189,3343.631,1515751199999,294.94840871,5965
1515751200000,0.088189,0.088284,0.087595,0.08764,3224.329,1515752999999,283.31913188,5845
1515753000000,0.087728,0.087849,0.087132,0.087297,3492.68,1515754799999,305.8809541,5812
1515754800000,0.087297,0.087774,0.087001,0.087644,4717.088,1515756599999,412.19575976,8848
1515756600000,0.0876,0.08808,0.087469,0.087823,3826.073,1515758399999,335.81214581,7229
1515758400000,0.087739,0.088587,0.087739,0.088494,3502.775,1515760199999,308.88139662,7052
1515760200000,0.088495,0.091133,0.08842,0.091016,6136.901,1515761999999,551.00578602,10167
1515762000000,0.091107,0.092,0.089978,0.091547,5467.084,1515763799999,496.85113743,10884
1515763800000,0.091547,0.092,0.090405,0.091151,6444.154,1515765599999,588.81477306,11558
1515765600000,0.091266,0.092016,0.090943,0.091208,6352.163,1515767399999,581.58924634,10247
1515767400000,0.091208,0.091965,0.090917,0.091168,4010.717,1515769199999,365.65251849,7060
1515769200000,0.091242,0.091616,0.090872,0.090874,3948.867,1515770999999,360.24534917,7796
1515771000000,0.090921,0.091158,0.0903,0.090731,4177.866,1515772799999,378.69385921,8291
1515772800000,0.090826,0.091499,0.0906,0.090634,4338.319,1515774599999,394.29150399,7997
1515774600000,0.090634,0.091264,0.090592,0.090834,3636.309,1515776399999,330.1077775,6611
1515776400000,0.090834,0.09201,0.090743,0.091049,4886.897,1515778199999,446.05086581,7554
1515778200000,0.09105,0.09105,0.09074,0.090851,4213.873,1515779999999,383.0919272,6028
1515780000000,0.090851,0.090996,0.0908,0.090881,2409.363,1515781799999,219.01367611,4646
1515781800000,0.090882,0.09135,0.09084,0.09097,2549.333,1515783599999,231.9799275,4962
1515783600000,0.091043,0.091528,0.090963,0.091387,3058.484,1515785399999,279.08570403,5238
1515785400000,0.091341,0.091494,0.091079,0.091221,2973.886,1515787199999,271.58602076,5544
1515787200000,0.091292,0.091595,0.091,0.0911,3359.029,1515788999999,306.62506844,6316
1515789000000,0.091196,0.091198,0.0906,0.090698,2918.186,1515790799999,265.21518629,5304
1515790800000,0.090638,0.09126,0.0906,0.091099,2441.9,1515792599999,221.90411194,4841
1515792600000,0.091099,0.091269,0.090914,0.091025,2254.244,1515794399999,205.27627366,4187
1515794400000,0.091025,0.091444,0.090986,0.091216,2245.878,1515796199999,204.73442036,4251
1515796200000,0.091219,0.091463,0.090962,0.09105,3338.786,1515797999999,304.58483279,5237
1515798000000,0.091147,0.091549,0.090966,0.091046,3765.477,1515799799999,343.18044966,6189
1515799800000,0.091137,0.091722,0.091095,0.09132,4145.936,1515801599999,378.96551506,6265
1515801600000,0.09132,0.091685,0.091197,0.091448,6080.397,1515803399999,555.89910723,10889
1515803400000,0.091449,0.091565,0.090489,0.090646,6375.435,1515805199999,580.2676888,12064
1515805200000,0.090646,0.091091,0.090231,0.090349,6664.894,1515806999999,603.82455591,11715
1515807000000,0.090349,0.0907,0.08985,0.09057,6831.611,1515808799999,616.62374004,12050
1515808800000,0.090571,0.091252,0.090365,0.0911,6280.223,1515810599999,570.76434358,10994
1515810600000,0.091107,0.091565,0.090752,0.091465,5524.45,1515812399999,503.94950101,9845
1515812400000,0.091462,0.091565,0.090657,0.091296,6453.729,1515814199999,588.81278462,11578
1515814200000,0.091226,0.0916,0.0911,0.091225,4714.62,1515815999999,430.32003174,8832
1515816000000,0.091316,0.09199,0.091227,0.091967,7756.551,1515817799999,710.26103625,14635
1515817800000,0.091962,0.091977,0.0913,0.091429,6966.258,1515819599999,638.18441694,12800
1515819600000,0.0915,0.09202,0.09076,0.091547,10229.048,1515821399999,935.63457578,18883
1515821400000,0.091547,0.092979,0.090899,0.092708,9533.585,1515823199999,874.30040122,16720
1515823200000,0.09255,0.092999,0.092111,0.0923,9031.402,1515824999999,836.78403857,14807
1515825000000,0.0923,0.092664,0.09195,0.0925,6549.713,1515826799999,604.80369076,10645
1515826800000,0.09237,0.092898,0.092328,0.092777,5301.44,1515828599999,490.68086865,9226
1515828600000,0.092776,0.0935,0.09265,0.093296,5995.439,1515830399999,558.36204245,10128
1515830400000,0.093297,0.09347,0.092804,0.093182,5915.807,1515832199999,551.40749198,10688
1515832200000,0.093285,0.094336,0.0931,0.094179,4478.534,1515833999999,419.3846442,9244
1515834000000,0.094179,0.094914,0.094062,0.094374,5285.244,1515835799999,498.70294877,10790
1515835800000,0.094374,0.0944,0.093152,0.093539,8138.875,1515837599999,763.09610648,16327
1515837600000,0.093631,0.094209,0.0935,0.093919,8341.168,1515839399999,782.78248571,15911
1515839400000,0.094011,0.0945,0.093851,0.094183,7248.313,1515841199999,682.02085426,13068
1515841200000,0.094182,0.0947,0.094004,0.0945,6684.336,1515842999999,630.37381384,13227
1515843000000,0.094419,0.094589,0.09421,0.094277,4294.285,1515844799999,405.28771696,9016
1515844800000,0.094395,0.094435,0.094004,0.094279,4932.895,1515846599999,465.08159308,10257
1515846600000,0.09437,0.095,0.09422,0.094916,6100.302,1515848399999,577.38445621,11133
1515848400000,0.094913,0.095,0.094133,0.094249,6501.942,1515850199999,615.40696769,12795
1515850200000,0.094244,0.0945,0.0927,0.09407,7011.346,1515851999999,659.71325002,13574
1515852000000,0.094074,0.0941,0.093535,0.093561,6928.343,1515853799999,649.90022847,12935
1515853800000,0.093679,0.09451,0.093114,0.094105,12445.111,1515855599999,1166.36744087,22658
1515855600000,0.094131,0.095,0.094104,0.094391,12274.817,1515857399999,1159.88583387,22542
1515857400000,0.094391,0.095728,0.094216,0.095153,10460.363,1515859199999,992.18140531,20983
1515859200000,0.095152,0.0957,0.09458,0.094963,8124.832,1515860999999,770.4358444,16287
1515861000000,0.094962,0.096,0.09485,0.095763,7836.559,1515862799999,748.38981866,14221
1515862800000,0.095763,0.098,0.09563,0.0978,9318.322,1515864599999,902.3474165,16055
1515864600000,0.097801,0.097943,0.096901,0.09774,7447.957,1515866399999,724.96564055,15681
1515866400000,0.09774,0.0991,0.097636,0.098954,9529.099,1515868199999,936.31733162,17389
1515868200000,0.098954,0.0995,0.098384,0.09946,9943.437,1515869999999,984.86430841,19331
1515870000000,0.099357,0.0998,0.09802,0.098132,7363.978,1515871799999,729.90472013,15206
1515871800000,0.098132,0.0989,0.098062,0.09842,7301.141,1515873599999,718.93842908,14627
1515873600000,0.09842,0.099525,0.098,0.09951,7931.187,1515875399999,782.71703197,16057
1515875400000,0.099496,0.10051,0.099417,0.10013,7380.502,1515877199999,737.91136338,12887
1515877200000,0.10013,0.100449,0.0995,0.100174,6030.537,1515878999999,603.34955293,12295
1515879000000,0.100174,0.100264,0.098732,0.098827,6218.383,1515880799999,619.78263419,13581
1515880800000,0.098827,0.1,0.098632,0.099064,5646.153,1515882599999,558.52346864,11699
1515882600000,0.099,0.099099,0.097138,0.09725,5895.47,1515884399999,578.77556424,12078
1515884400000,0.097146,0.09755,0.096463,0.096978,5360.389,1515886199999,520.29757146,11623
1515886200000,0.096977,0.097994,0.096877,0.097617,5131.142,1515887999999,500.67709796,10295
1515888000000,0.097693,0.097798,0.09652,0.09668,4912.886,1515889799999,476.76594672,11110
1515889800000,0.096584,0.096801,0.095752,0.09581,5539.482,1515891599999,533.25330564,11449
1515891600000,0.09581,0.096754,0.095759,0.096499,4788.592,1515893399999,460.74520891,10353
1515893400000,0.096444,0.097759,0.096444,0.096812,4865.012,1515895199999,471.24871594,10213
1515895200000,0.096812,0.096906,0.0957,0.095879,6576.377,1515896999999,633.49383508,12927
1515897000000,0.095869,0.096696,0.09555,0.09669,5272.431,1515898799999,507.41102652,10838
1515898800000,0.096585,0.0975,0.0965,0.097324,5257.136,1515900599999,508.98778251,10045
1515900600000,0.09733,0.097499,0.096816,0.096895,4180.841,1515902399999,405.68749955,8746
1515902400000,0.096988,0.0977,0.096816,0.097312,4967.257,1515904199999,483.38280116,9811
1515904200000,0.097252,0.097611,0.09649,0.097219,6195.558,1515905999999,601.80171854,11338
